company,date,type,URL,text,total engagement,engagement rate,reactions,shares,comments
ERASE (US),"25 Feb, 2019 15:00",link,https://www.facebook.com/1003344626383879/posts/2258563684195294/,"The corporations, owners, managers and workers that run the countryäó»s 50,000 hotels and motels to often turn a blind eye to sex trafficking.",107,336.7957192,49,57,1
ERASE (US),"10 Aug, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2542933995758260/,"""In Georgia, the operation resulted in the recovery of seven child victims and four adult victims, along with the arrest of three pimps or traffickers.""",106,288.9070591,67,36,3
ERASE (US),"10 Jan, 2020 10:04",link,https://www.facebook.com/1003344626383879/posts/2858681347516855/,"North Carolina girl, 13, rescued after being held captive for one month.",105,229.3077091,66,34,5
ERASE (US),"22 Jan, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2205023799549283/,"Law enforcement in Cumberland County, including Fayetteville police, levied 48 charges against 34 defendants accused of human trafficking, sexual servitude or involuntary servitude, show records from the N.C.",105,342.5774878,56,49,0
ERASE (US),"17 Jul, 2019 11:45",photo,https://www.facebook.com/1003344626383879/posts/2499420236776303/,"***Update*** FoundSafe!
#missing
#PleaseShare
#prayforemma
#prayforanna",104,288.8888889,34,66,4
ERASE (US),"04 Feb, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2225008510884145/,"""Miami-Dade State Attorney Katherine Fernandez Rundle said in a statement published by the NBC Miami website. äóěRestoring these lost girls to their families while getting their predatory bosses off the streets is what the Human Trafficking Task Force is really all about,äóť",104,336.7875648,57,47,0
ERASE (US),"06 Oct, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2051058544945810/,"""Lyft, will be training their drivers to spot possible victims of human sex and trafficking.""",104,365.5536028,63,41,0
ERASE (US),"03 Mar, 2020 10:04",link,https://www.facebook.com/1003344626383879/posts/2970111213040534/,"Being trafficked while at home is more common than people realize.
""At the height of selling herself for sex, Shelley would take the bus to school and attend her first-period class. She would then hop in an Uber and head to a nearby hotel.""",103,217.7129571,50,51,2
ERASE (US),"12 Jun, 2020 10:23",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3211030555615264/?type=3,"Great job by all involved!! 
äóěHur commended Homeland Security Investigations and the Howard County Police Department for their work in the investigation.äóť

https://www.bizjournals.com/baltimore/news/2020/06/11/chuck-nabit-charges-sex-trafficking-business.html

#nodemandnosupply #exploitation #notforsale",102,215.3261558,41,56,5
ERASE (US),"08 Sep, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2595234687194857/,"The judge said investigators had found templates in his Williams' phone for creating driver's licenses, social security cards and other forms of identification.",102,277.324633,53,43,6
ERASE (US),"26 Apr, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2356480261070302/,"äóěThe only way they could pay their debts, the district attorney said, was by performing sex acts with clients. The drugs were also used to cloud the victimsäó» judgment, he said.äóť",101,310.3872157,61,37,3
ERASE (US),"16 Nov, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2107255425992788/,"""They believe they brought it upon themselves, that they bear the guilt for where they're at and that the shame associated with it is something they don't ever want their family or anyone that's close to them to know about, so they try to hide it,"" Sheriff Allard explains.""",101,347.7961433,34,67,0
ERASE (US),"04 Jan, 2020 10:04",link,https://www.facebook.com/1003344626383879/posts/2845853982132925/,"Sharing this could help someone get home. Greyhound has assisted us several times with adults as well. They are making a difference. #travel  
https://buff.ly/2N9e1en",100,219.731927,60,38,2
ERASE (US),"05 Jun, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2422884694429858/,"""Her trafficker also ""owned"" four other women and kept them in his ""stable"" äóî a term used to describe a group of people being trafficked by the same person.""",100,302.5718608,40,59,1
ERASE (US),"17 Aug, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/1986883968029935/,"""The purpose of this space is to provide a healing, safe place""",100,375.9398496,64,34,2
ERASE (US),"10 Mar, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2276886775696318/,"The last weekend I was trafficked, I had two black eyes, a broken nose and my lips were so bruised and swollen I couldnäó»t close my mouth. None of the men I was sold to that weekend cared. No one who saw me ever stopped to help.",97,303.6944271,48,47,2
ERASE (US),"12 Oct, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2059054587479539/,"äóěHuman trafficking ""worst case"" in Monroe.äóť",97,338.2147838,35,58,4
ERASE (US),"02 Oct, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2045483012170030/,"""Authorities arrested 12 men for allegedly soliciting undercover deputies for various sex acts.""",97,342.3932227,44,50,3
ERASE (US),"08 Feb, 2020 10:29",link,https://www.facebook.com/1003344626383879/posts/2919171571467832/,"""Pennsylvania Senate Bill 60 changes the definition of child in the current statute from anyone under 16 to include anyone under age 18.""",96,203.3467486,57,37,2
ERASE (US),"08 May, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2375738229144505/,äóěPolice said the victim was last seen by her mother on April 19 near her home in a neighboring city.äóť,96,294.0275651,63,28,5
ERASE (US),"16 Mar, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2284495988268730/,Following an investigation police arrest a father-son bail bondsmen on sex trafficking charges and possessing pornography involving juveniles.,96,300.2815139,56,34,6
ERASE (US),"16 Dec, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2804681059583551/,"äóÖMy Prince Charming turned into a monsteräó»: Local woman survives sex trafficking 
#sextrafficking #texas",95,215.6150704,45,47,3
ERASE (US),"16 Mar, 2019 16:10",photo,https://www.facebook.com/1003344626383879/posts/2284893244895671/,"äóěI came here for a party. äó_ He told me he was going to take me home, but now he wonäó»t let me leave.äóť - 16yo Desiree Robinson. 

https://buff.ly/2HmePv7",95,297.1535815,58,36,1
ERASE (US),"18 Sep, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2029302803788051/,"äóěWe just thought there were roommates living there,äóť one neighbor said. äóěWe didnäó»t think it was sex trafficking.äóť",95,340.8683172,44,50,1
ERASE (US),"23 Aug, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/1996683997049932/,"""Hoke is one of more than half a million truckers trained to spot and report human trafficking through Truckers Against Trafficking.""",95,353.9493294,47,48,0
ERASE (US),"01 Aug, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/1958835520834780/,"äóěEight more charged in North St. Paul underage sex sting, bringing total to 17äóť",95,365.3846154,37,55,3
ERASE (US),"11 Jul, 2019 18:00",photo,https://www.facebook.com/1003344626383879/posts/2488832014501792/,"***Update*** FoundSafe!
We are re-posting and asking for your continued support. Please share this information and help bring these girls home.  
*****Missing****
2 teens from Pine Junction CO. They are from out of state and were last seen together according to information on Park County Sheriff's website. 
#MISSING #PleaseShare #PineJunctionCO
#ShermanTX #WestonID #Denver",94,262.1305075,31,63,0
ERASE (US),"17 Apr, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2342636812454647/,"""A suspicious note left behind at a North Carolina Walmart eventually led to a man being arrested on human trafficking charges out of Myrtle Beach.""",94,289.7657213,56,34,4
ERASE (US),"07 Jan, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2183200468398283/,"""When you are a child, you cannot consent to having sex with an adult, or with anyone else, for that matter,äóť",94,314.2761618,54,40,0
ERASE (US),"19 Nov, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2111310048920659/,"äóěMake sure your kids know who theyäó»re trusting and who theyäó»re around, because people sell you a dream.äóť",94,323.2462173,37,57,0
ERASE (US),"30 Aug, 2019 16:32",photo,https://www.facebook.com/1003344626383879/posts/2578751485509844/,,93,252.7860832,72,20,1
ERASE (US),"11 May, 2019 15:40",link,https://www.facebook.com/1003344626383879/posts/2380641328654195/,"äóěA report from The U.S. Department of Health & Human Services estimates that between 240,000 & 325,000 children are at risk for sexual exploitation each year.äóť  Tonight, 6 pm EST  Jon Scott  provides an in-depth look at Human Trafficking on Fox Report Weekend .",93,284.3167227,44,49,0
ERASE (US),"22 Nov, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2115249271860070/,"Thankful for those that go the extra step. 
""The first inclination of any officer who never worked a trafficking case would be, äóÖOK, thanks for your time, maäó»am.äó» Instead, Ryan sat down, and heard her out.äóť",93,318.384115,59,30,4
ERASE (US),"06 Oct, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2050684471649884/,Virginia is one of the most aggressive states when it comes to prosecuting this offense according to a new report by the Human Trafficking Institute.,93,326.8892794,31,59,3
ERASE (US),"05 Jun, 2019 13:26",link,https://www.facebook.com/1003344626383879/posts/2423091844409143/,"Knowing the difference could save or change someone's life. 

https://www.erasechildtrafficking.org/story-of-a-human-trafficking-victim/",92,278.366112,50,42,0
ERASE (US),"09 Sep, 2019 11:38",link,https://www.facebook.com/1003344626383879/posts/2596695263715466/,_ô_ĺ,91,247.4843623,57,31,3
ERASE (US),"22 Jul, 2019 23:48",link,https://www.facebook.com/1003344626383879/posts/2509459199105740/,"äóěIt shouldn't be 'Why doesn't she leave?', but 'Why does he abuse her?'",91,252.2172949,66,21,4
ERASE (US),"10 Jan, 2019 23:27",photo,https://www.facebook.com/1003344626383879/posts/2188201594564837/,"#Repost @love_runs with @get_repost
Ü€éÜ€éÜ€é
Donäó»t forget to wear blue on Friday in support of #NationalHumanTraffickingAwarenessDay!!!! _ôÍ»_ôÍ_
äó˘
#LoveRuns #NHTAD  #WearBlueDay_ôÍ» #EndHumanTrafficking #1440Minutes",91,303.3333333,51,40,0
ERASE (US),"30 Oct, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2699696390082019/,äóěOfficials arrested 16 men in Rutherford County after a two-day human trafficking operation.äóť,90,238.4737679,54,35,1
ERASE (US),"17 Sep, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2611245672260425/,"Incredible work by HSI- Dallas, North Texas Trafficking Task Force, Oakridge (Texas) Police Department, and all other agencies involved. Blakemore äóî who goes by the street name äóěMacknificentäóť äóî may have trafficked hundreds of women across the United States between 2011 and 2018. #Dedication #VictimCentered #HSIDallas #MakingADifference",90,244.6316934,49,36,5
ERASE (US),"16 Aug, 2019 12:00",photo,https://www.facebook.com/1003344626383879/posts/2553197031398623/?substory_index=0,"""The price they paid for me had nothing to do with my true value or worth but everything to do with their distorted self worth.""äćó
-Survivor of child traffickingäćó
#priceless #selfworth  #EndDemand #notforsale #helpERASE äćó
#survivor #leader #thrivor #community",89,241.9793366,57,31,1
ERASE (US),"18 Feb, 2017 19:21",video,http://dailym.ai/2l7u0fm,"Great news!
http://dailym.ai/2l7u0fm",89,672.7135299,48,37,4
ERASE (US),"21 Sep, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2619428651442127/,"Great job by all involved in keeping the bad guys off the streets! 
""A convicted felon who compelled a 15-year-old girl to work as a prostitute in Riverside and San Bernardino counties was sentenced Wednesday to 25 years in state prison.""",88,239.1954335,62,20,6
